User IP	Timestamp	Latitude	Longitude	Store Category	Store Name	Safety Observations	Useful Information	Place Id	City	Locality	Address	Country	Opening Time	Closing Time	flag	deleted
42.111.131.10	2020-04-08T11:35:19.427Z	12.8876331	77.5917472	Grocery	Food Choice	Social distancing, small queue	Groceries and vegetables	ChIJ-0wWbzAVrjsRkWMaH_3S1r0	Bengaluru	Arekere MICO Layout 2nd stage	No 185, 5th Cross Rd, near to Aradhna School, Arekere MICO Layout 2nd stage, 2nd Stage, Arekere, Bengaluru, Karnataka 560076, India	IN	8:00	20:30		
60.243.88.84	2020-04-08T11:38:18.050Z	13.0878	80.2785	Grocery	Karima foods organic farmers market								9:00	20:00		
49.36.55.0	2020-04-08T11:47:49.918Z	18.5516503	73.9187291	Other	New rangoli super market		Grocery store and utilities	ChIJ50TWpW7BwjsREnvtQ7N1j2Q	Pune		S.No. 37, Muktai Ghule Complex, Kalyani Nagar Rd, Ram Nagar, Sainikwadi, Wadgaon Sheri, Pune, Maharashtra 411014, India	IN				
49.206.17.250	2020-04-08T11:49:31.485Z	12.9262131	77.5506537	Restaurant	KFC			ChIJM7urAy4-rjsRyecfYBCTrXA	Bengaluru		No 1, 80 Feet Rd, 6th Block, Banashankari 3rd Stage, Banashankari, Bengaluru, Karnataka 560085, India	IN	11:00	23:00		
42.106.194.114	2020-04-08T11:57:23.396Z	19.1377582	72.8632925	Grocery	Nature's Basket			ChIJjeSLgtC35zsRNgywvxsWm3s	Mumbai		5-3, Jogeshwari - Vikhroli Link Rd, Seepz, Jogeshwari East, Mumbai, Maharashtra 400060, India	IN	10:00	18:00		
157.50.87.170	2020-04-08T12:07:27.319Z	13.0433081	80.209279	Grocery	Grace Super Market			ChIJoxm6L-BmUjoRDEs0AsHgvCc	Chennai		9, Kamarajar Salai, Sector 13, Ashok Nagar, Chennai, Tamil Nadu 600083, India	IN	11:00	1:00		
49.206.7.238	2020-04-08T12:10:35.562Z	12.9449298	77.5707537	Grocery	Rama Traders	Crowded		ChIJB_PGH_MVrjsRxNfgfhU1IU8	Bengaluru		N.A.T St, Gandhi Bazaar, Basavanagudi, Gandhi Bazaar, Basavanagudi, Bengaluru, Karnataka 560004, India	IN	10:00	20:00		
157.50.87.170	2020-04-08T12:11:57.285Z	13.0428025	80.1996099	Grocery	A1 Chips KK Nagar			ChIJmxq1pzdnUjoRBuw0qfTsQvc	Chennai		602 C2 Ground floor, Alagirisamy Salai, near PSBB School, Sector 9, K. K. Nagar, Chennai, Tamil Nadu 600078, India	IN	11:00	1:00		
27.59.160.95	2020-04-08T12:12:36.071Z	17.46975278	78.41859959	Grocery	Prakruthi super market 		Cigarettes 	ChIJfc-q4weRyzsRfY9gqf2d6Nc	Hyderabad		2-1-829, Moosapet Cross Rd, Anjaneya Nagar, AGI Colony, Moosapet, Hyderabad, Telangana 500018, India	India	6:00	19:00		
61.2.199.140	2020-04-08T12:15:08.108Z	13.0285265	77.5587304	Pharmacy	Raghu Medicals			ChIJMeD6nmM9rjsR2tw3oCNU_OA	Bengaluru		216, Ayyaswamy Building, Mathikere Main Rd, Gokula 1st Stage, H Gurumurthy ReddyColony, Yeswanthpur, Bengaluru, Karnataka 560022, India	IN	10:00	20:00		
103.69.21.73	2020-04-08T12:15:30.996Z	12.9719	77.5937	Grocery	Reliance Fresh							IN	9:00	18:00		
103.132.150.107	2020-04-08T12:22:07.698Z	18.614257	73.7850092	Grocery	D mart			ChIJY2ezvwe5wjsRVQpIEMMuSIE	Pune		Kalewadi Main Rd, Opposite DMart, Sector No. 34, Pimpri Colony, Pune, Maharashtra 411017, India	IN	10:00	22:03		
49.206.7.238	2020-04-08T12:26:38.716Z	12.9449298	77.5707537	Grocery	Rama Traders			ChIJB_PGH_MVrjsRxNfgfhU1IU8	Bengaluru		N.A.T St, Gandhi Bazaar, Basavanagudi, Gandhi Bazaar, Basavanagudi, Bengaluru, Karnataka 560004, India	IN	10:00	18:00		
1.38.50.166	2020-04-08T12:33:10.831Z	28.535959	77.197453	Grocery	KRISHNA SUPER MARCHE 37			ChIJB_qrLF3jDDkR7yDjzxitD2M	New Delhi		81, Sri Aurobindo Marg, NEAR HERO HONDA SHOWROOM, Adchini, MMTC Colony, Adchini, New Delhi, Delhi 110017, India	IN	9:30	19:00		
106.208.25.240	2020-04-08T12:33:30.483Z	13.0721829	80.2478569	Grocery	Shree Mithai			ChIJjZtqnHFmUjoRNKHolQYJxtg	Chennai		18, Dr, TV Rd, M.S. Nagar, Chetpet, Chennai, Tamil Nadu 600031, India	IN	9:00	22:00		
49.207.131.103	2020-04-08T12:34:01.999Z	13.0878	80.2785	Grocery	Karima foods organic farmers market								9:00	20:00		
103.51.74.113	2020-04-08T12:38:51.033Z	18.518987	73.876841	Grocery	Dorabjee's Camp			ChIJc2pKXkXAwjsRKJWjDENvDmM	Pune		1-B, Moledina Rd, Camp, Pune, Maharashtra 411001, India	IN	10:00	21:00		
49.35.113.44	2020-04-08T12:58:09.800Z	18.5194384	73.9307278	Grocery	STAR Bazaar			ChIJ2ZOsYInBwjsRJVBJn5pTK7Y	Pune	Hadapsar	Magarpatta Police Station Rd, Magarpatta, Hadapsar, Pune, Maharashtra 411027, India	IN	21:00	21:00		
49.32.29.67	2020-04-08T13:00:56.000Z	19.0680429	72.832834	Grocery	K.M. Stores	Shop shut man sits outside shop tell him and he will get and give 		ChIJV2kIFBLJ5zsRv1s_L3kdd9E	Mumbai	Khar	Tulsi Building, 12, 14th Rd, Khar, Khar West, Mumbai, Maharashtra 400052, India	IN				
49.206.7.178	2020-04-08T13:07:33.087Z	13.0396074	77.5712493	Grocery	Sri Sai Organics - Super Market		Stock ready	ChIJP4yta-YXrjsRELwT0bdTTUQ	Bengaluru	Nagashethalli	50, Shivakrupa CKM Rd, Nagashethalli, Krishnappa Layout, Nagashetty Halli, R.M.V. 2nd Stage, Bengaluru, Karnataka 560094, India	IN				
103.207.57.190	2020-04-08T13:10:46.344Z	19.1035366	72.8315852	Grocery	Sahakari Bhandar			ChIJc8jtfL_J5zsR0b-RG-pYXhE	Mumbai	Yamuna Nagar	Lower ground floor, New Bombay Shopping Centre Vaikunthlal Mehta Road Yamuna Nagar, Nehru Nagar, Airport Area, Juhu Mumbai 400049 IN, Vaikunthlal Mehta Rd, Yamuna Nagar, Nehru Nagar, Airport Area, Juhu, Mumbai, Maharashtra 400047, India	IN	9:00	19:00		
49.207.135.110	2020-04-08T13:19:20.000Z	13.0878	80.2785	Grocery	Singapore shoppe 								7:00	1:00		
27.59.24.14	2020-04-08T13:19:38.410Z	12.9376541	77.5628503	Grocery	Iyengar Bakery		Bakery Items	ChIJpRhZHIoVrjsR8DkN0nRkHu0	Bengaluru		7th Cross Rd, Ashok Nagar, Banashankari Stage I, Banashankari, Bengaluru, Karnataka 560050, India	IN				
157.44.188.194	2020-04-08T13:32:05.315Z	17.391828	78.4651437	Grocery	R.K.Stores			ChIJcXO8BnmXyzsRHYwIB29JLn0	Hyderabad	Nampally Market	Shop No. 11-2-1160/1161, Nampally Market, Nampally Market, Bazar Ghat, Nampally, Hyderabad, Telangana 500001, India	IN	9:00	21:00		
122.166.137.24	2020-04-08T13:41:43.641Z	12.9692212	77.7416966	Grocery	Top In Town Hyper Market			ChIJR0g3ChQTrjsRApSZ1LBxAyc	Bengaluru		Borewell Rd, Palm Meadows, Nallurhalli, Whitefield, Bengaluru, Karnataka 560066, India	IN	9:11	22:11		
1.23.105.45	2020-04-08T13:53:11.405Z	28.531144	77.256664	Grocery	Namkeen Corner & Bakery			ChIJmeaIwWPhDDkRjawXS62X5fo	New Delhi	DDA Flats Kalkaji	14/419, D.D.A Flat, Kalkaji, DDA Flats Kalkaji, Harijan Colony, Block C, Kalkaji, New Delhi, Delhi 110019, India	IN	10:22	22:22		
43.247.159.4	2020-04-08T14:11:02.199Z	12.96331857	77.53458989	Pharmacy	Maruthi medical stores			ChIJ_z-D7HU-rjsREGtNrZ56r4k	Bengaluru		14, Service Rd, Hampi Nagar, RPC Layout, Vijayanagar, Bengaluru, Karnataka 560104, India	India	8:30	20:30		
49.207.91.12	2020-04-08T14:21:21.244Z	28.5276693	77.2469038	Grocery	Green Chick Chop Alaknanda		Great variety	ChIJFfvC5XvhDDkR4FTqoGpKQ08	New Delhi		Shop No. 10, 11, Alaknanda Rd, Pocket D, Alaknanda, New Delhi, Delhi 110048, India	IN	10:00	21:00		
42.106.252.129	2020-04-08T14:22:28.005Z	19.1458701	72.8229028	Grocery	Society Stores			ChIJBYmMYhS25zsRpq-Iwrwxlvg	Mumbai	Swami Samarth Nagar	Swami Samarth Nagar, Lokhandwala Complex, Andheri West, Mumbai, Maharashtra 400053, India	IN	9:00	10:00		
106.208.104.90	2020-04-08T14:27:04.971Z	13.04333191	80.23651926	Restaurant	Sangeetha Veg			ChIJE2Vf3FZmUjoR6T2MBTbn5jE	Chennai		102/82, Gopathi Narayanaswami Chetty Rd, Parthasarathi Puram, T. Nagar, Chennai, Tamil Nadu 600017, India	India	7:30	21:30		
49.32.39.131	2020-04-08T14:31:40.011Z	19.1035366	72.8315852	Grocery	Sahakari Bhandar			ChIJc8jtfL_J5zsR0b-RG-pYXhE	Mumbai	Yamuna Nagar	Lower ground floor, New Bombay Shopping Centre Vaikunthlal Mehta Road Yamuna Nagar, Nehru Nagar, Airport Area, Juhu Mumbai 400049 IN, Vaikunthlal Mehta Rd, Yamuna Nagar, Nehru Nagar, Airport Area, Juhu, Mumbai, Maharashtra 400047, India	IN	9:00	19:00		
59.97.99.172	2020-04-08T14:44:09.379Z	18.518987	73.876841	Grocery	Dorabjee's Camp			ChIJc2pKXkXAwjsRKJWjDENvDmM	Pune		1-B, Moledina Rd, Camp, Pune, Maharashtra 411001, India	IN	10:00	21:00		
27.7.181.170	2020-04-08T14:48:48.023Z	12.9118478	77.6827752	Grocery	M K Retail			ChIJ6V5ieRETrjsRm6vcGuGjW0w	Bengaluru		14, 2, Sarjapur Main Rd, Kaikondrahalli, Bengaluru, Karnataka 560035, India	IN	9:30	18:30		
183.82.181.203	2020-04-08T14:49:19.885Z	12.9171429	77.6490645	Grocery	Namdhari Fresh HSR Layout			ChIJgUaTloMUrjsRNUWUGjxCoyc	Bengaluru		24th Main Rd, opp. Bank Of Baroda, Vanganahalli, 1st Sector, HSR Layout, Bengaluru, Karnataka 560102, India	IN	10:00	18:00		
182.65.74.121	2020-04-08T14:54:34.390Z	13.1135774	80.2271337	Grocery	More Supermarket	Queues		ChIJvzZ-6E1kUjoRypGmMI6zkSw	Chennai	Periyar Nagar West	No.B, 63, Periyar Nagar West, Perambur, Chennai, Tamil Nadu 600082, India	IN	8:00	21:30		
49.206.124.140	2020-04-08T14:58:18.093Z	13.0878	80.2785	Grocery	VIMALA SUPER MARKET, KK NAGAR, CHENNAI 600078		Grocery, Coffee powder						8:00	13:00		
157.45.247.238	2020-04-08T15:02:25.758Z	12.8950264	77.5820019	Grocery	Super fresh Idli Dosa batter (Ready to cook)			ChIJz_U_GqkVrjsR6ZKlVeP306w	Bengaluru	Jagruthi Colony	Jagruthi Colony, Puttenahalli, JP Nagar 7th Phase, J. P. Nagar, Bengaluru, Karnataka 560078, India	IN	7:00	20:30		
1.39.159.175	2020-04-08T15:07:49.476Z	12.94091	77.5445546	Grocery	More SuperMarket			ChIJSxwnXUg-rjsRwreUU6RFdu4	Bengaluru	1st phase Girinagar	54 & 54/1, First Main Road, 80 Feet Rd, 1st phase Girinagar, II Phase, Banashankari Stage I, Banashankari, Bengaluru, Karnataka 560085, India	IN	20:36	21:30		
115.97.102.228	2020-04-08T15:09:03.798Z	12.9762048	80.2593139	Grocery	Spencers Retail			ChIJVzGwnENdUjoRiNo8WONTBHw	Chennai		No. 41/4 42, East Coast Road Valmiki Nagar, Journalist Colony, Thiruvanmiyur, Village, Valmiki Nagar, Thiruvalluvar Nagar, Injambakkam, Chennai, Tamil Nadu 600041, India	IN	10:19	14:30		
1.39.159.175	2020-04-08T15:10:03.897Z	12.94091	77.5445546	Grocery	More SuperMarket			ChIJSxwnXUg-rjsRwreUU6RFdu4	Bengaluru	1st phase Girinagar	54 & 54/1, First Main Road, 80 Feet Rd, 1st phase Girinagar, II Phase, Banashankari Stage I, Banashankari, Bengaluru, Karnataka 560085, India	IN	19:30	21:00		
182.65.253.40	2020-04-08T15:15:42.900Z	13.0878	80.2785	Grocery	VIMALA SUPER MARKET, KK NAGAR, CHENNAI 600078								8:00	13:00		
103.212.147.156	2020-04-08T15:17:01.320Z	28.5754626	77.2431474	Grocery	Bhagat Ram & Sons Pvt. Ltd.			ChIJ7w1hdKvjDDkR4wpPI_vqPbU	New Delhi	Lajpat Nagar 1	30 Krishna Market, Lajpat Nagar 1, Block D, Lajpat Nagar I, Lajpat Nagar, New Delhi, Delhi 110024, India	IN	23:00	19:46		
157.45.161.189	2020-04-08T15:21:20.080Z	12.9719	77.5937	Grocery	Reliance Fresh							IN	9:00	18:00		
106.206.61.88	2020-04-08T15:22:25.622Z	13.0358945	77.565449	Clinic	Bhadra Homeopathic Clinic			ChIJ0S8l5eAXrjsRBmMM02TJj7M	Bengaluru		SIRI NILAYA, SHOP NO 11, 1ST MAIN ROAD, 3RD BLOCK NEAR DEVASANDRA BUS STAND, New BEL Road, RMV 2nd Stage, M S R Nagar, Mathikere, Bengaluru, Karnataka 560054, India	IN	17:30	19:30		
103.212.147.156	2020-04-08T15:24:21.199Z			Grocery	Bhagat ram 								11:00	19:01		
106.206.61.88	2020-04-08T15:36:32.922Z	13.0323857	77.5591685	Clinic	Bhadra Homeopathic Clinic	No ques	Medicine stock available	ChIJDYkhYmA9rjsRMkiq8hd4ZF0	Bengaluru		MSR Main Road, Gokula 1st Stage, Mathikere Extension, Mathikere, Bengaluru, Karnataka 560054, India	IN	17:30	19:30		
106.220.122.2	2020-04-08T15:38:34.835Z	17.4292498	78.4102352	Grocery	Ratnadeep	Short queues, High crowd, Sanitizer Provided at entry, All employees and customers have to wear a mask	Decent stock availability of essential groceries	ChIJ7dbFgTaRyzsR1YNaDcyEiDw	Hyderabad		S L JUBILEE, DNO - 8-2-293/82/A/1202 & 1215 A/,GF5,GF6, Rd Number 36, Jubilee Hills, Hyderabad, Telangana 500033, India	IN	8:00	19:00		
106.51.31.54	2020-04-08T15:53:05.691Z	12.9072935	77.6956552	Grocery	Sri Mahalakshmi Pooja Stores		Stock available	ChIJfcSg4x4TrjsR7FJjQnxv5hg	Bengaluru		Junction, Sarjapur Main Rd, opp. Government School, Janatha Colony, Doddakannalli, Bengaluru, Karnataka 560035, India	IN				
157.50.197.152	2020-04-08T16:02:42.608Z	13.0672	80.24155	Grocery	Kovai Pazhamudir Nilayam			ChIJoUUSihZnUjoRg3m1HqiKFQM	Chennai		Karavallur Mariamman Fruits, No.101/102, Star Tower, New Avadi Rd, Kilpauk, Chennai, Tamil Nadu 600010, India	IN	9:00	13:00		
183.82.139.238	2020-04-08T16:16:17.383Z	17.384	78.4564	Grocery	Super fruits 		All seasonal fruits including watermelon, banana, oranges, muskmelon and grapes available 						10:00	17:00		
106.220.138.4	2020-04-08T16:20:03.337Z	18.5110985	73.8779416	Grocery	Om Super Market 		Stock available 	ChIJSXKbbUjAwjsRqB6Kv-dCaAI	Pune		Centre St, Camp, Pune, Maharashtra 411001, India	IN				
157.49.138.173	2020-04-08T16:18:03.110Z	12.9118478	77.6827752	Grocery	M K Retail			ChIJ6V5ieRETrjsRm6vcGuGjW0w	Bengaluru		14, 2, Sarjapur Main Rd, Kaikondrahalli, Bengaluru, Karnataka 560035, India	IN	7:00	18:30		
183.82.139.238	2020-04-08T16:19:19.189Z	17.4223042	78.4301301	Grocery	Super fruits 		All seasonal fruits available 	ElVSZCBOdW1iZXIgMTQsIEJOUiBDb2xvbnksIEJOIFJlZGR5IENvbG9ueSwgQmFuamFyYSBIaWxscywgSHlkZXJhYmFkLCBUZWxhbmdhbmEsIEluZGlhIi4qLAoUChIJFS2nWCqXyzsRufkkcAxbx2cSFAoSCXnF_HDVlss7EVHmpTfqr1fZ	Hyderabad		Rd Number 14, BNR Colony, BN Reddy Colony, Banjara Hills, Hyderabad, Telangana, India	IN	10:00	17:00		
183.82.139.238	2020-04-08T16:23:50.603Z	17.4239622	78.43588902	Restaurant	Flying Spaghetti Monster 		Call and place order atleast an hour before and then collect your order from the back gate. Can order pastas and pizzas.	ChIJETM6vSyXyzsRCdK0W6nNqgc	Hyderabad		8-2-332/A/1, Green Valley, Banjara Hills, Hyderabad, Telangana 500034, India	India	12:00	16:30		
183.82.139.238	2020-04-08T16:26:37.322Z	17.42573254	78.43804583	Restaurant	Shadab		Only biriyani available 	ChIJhwkQLNOQyzsRejoTslf4bgU	Hyderabad	UBI Colony	56, Rd Number 5, UBI Colony, Andhra Pradesh Real Estate, Green Valley, Banjara Hills, Hyderabad, Telangana 500034, India	India	12:00	17:00		
103.203.60.22	2020-04-08T16:32:36.092Z	18.4616417	73.80728455	Other	K.G.N CHICKEN STORE BARAMATI AGRO			ChIJ05l0UGSVwjsR2dhMGVbv8D8	Pune	Vadgaon Khurd	Lagadmala, Sinhgad Rd, near lokmat press, Vadgaon Khurd, Nanded Fata, Pandurang Industrial Area, Nanded, Pune, Maharashtra 411041, India	India	8:02	21:00		
49.207.50.66	2020-04-08T16:43:44.572Z	13.0305076	77.6347885	Grocery	Shoba Supermarket			ChIJF6ecRzkXrjsReEwOGpvFajM	Bengaluru		40/5B, Hennur Main Road, Opposite Indian Academy, 4th Block, HBR Layout, HBR Layout 4th Block, Hennur Gardens, Bengaluru, Karnataka 560043, India	IN	8:30	21:00		
27.7.162.140	2020-04-08T16:44:35.584Z	12.9719	77.5937	Grocery	Reliance Fresh							IN	9:00	18:00		
157.51.149.66	2020-04-08T16:45:59.589Z	13.0878	80.2785	Grocery	Karima foods organic farmers market								9:00	20:00		
106.76.63.235	2020-04-08T16:49:05.353Z	12.9719	77.5937	Grocery	Reliance Fresh							IN	9:00	18:00		
49.207.142.255	2020-04-08T16:57:07.786Z	12.9831411	80.2221155	Grocery	Velachery Main Road			ChIJMwbMK9ZdUjoRqTf3inbCBX8	Chennai	Ram Nagar	old-23,new, 47, Velachery Main Rd, Ram Nagar, Ramnagar South, Dhadeswaram Nagar, Velachery, Chennai, Tamil Nadu 600042, India	IN	6:30	18:45		
49.207.142.255	2020-04-08T17:01:35.724Z	12.97111731	80.21641597	Grocery	Essam Vegetables and fruits shop			ChIJTxTFuZZdUjoRDxduCquh20s	Chennai		24-41, Ram Nagar, Velachery, Chennai, Tamil Nadu 600042, India	India	19:00	13:00		
49.35.63.108	2020-04-08T17:05:27.181Z	18.518987	73.876841	Grocery	Dorabjee's Camp			ChIJc2pKXkXAwjsRKJWjDENvDmM	Pune		1-B, Moledina Rd, Camp, Pune, Maharashtra 411001, India	IN	10:00	21:00		
49.207.135.151	2020-04-08T17:13:35.444Z	12.9847096	80.2623247	Grocery	G. R. Stores			ChIJQT_w2VtdUjoRijoj31UHh_8	Chennai		New No. 20/Old No. 60, T.K, Beach Rd, CGE Housing Colony, Thiruvanmiyur, Chennai, Tamil Nadu 600041, India	IN	8:00	1:00		
157.50.197.185	2020-04-08T17:19:32.259Z	13.03954779	80.15101649	Pharmacy	K B Medical			ChIJ2eraXgRhUjoR8NWGuHVHUHQ	Chennai		12, Porur Maduravoyal Link Rd, Karambakkam, Samayapuram Nagar, Porur, Chennai, Tamil Nadu 600116, India	India	10:49	20:49		
103.254.55.182	2020-04-08T17:24:00.811Z	18.597346	73.7905	Other	Kokane Chowk			ElJLb2thbmUgQ2hvd2ssIER3YXJrYWRoZWVzaCBHYXJkZW5zLCBSYWhhdGFuaSwgUGltcHJpLUNoaW5jaHdhZCwgTWFoYXJhc2h0cmEsIEluZGlhIi4qLAoUChIJD8b5wB65wjsRknyJ9WOYLtoSFAoSCQPoHTAZucI7EQ2tRnVLGYZl	Pimpri-Chinchwad		Kokane Chowk, Dwarkadheesh Gardens, Rahatani, Pimpri-Chinchwad, Maharashtra 411027, India	IN	9:53	22:53		
202.88.214.174	2020-04-08T17:29:02.329Z	19.0568324	72.9171241	Pharmacy	Deonar			ChIJfULYOhLG5zsRueJl2CsON9w	Mumbai		Deonar, Govandi East, Mumbai, Maharashtra 400043, India	IN	9:00	8:40		
106.201.96.110	2020-04-08T17:30:34.708Z	12.9207496	77.6203847	Pharmacy	Sri balaji medicalsq			ElcxNSwgOTUsIEhvc3VyIFJkLCBNYWRpd2FsYSwgMXN0IFN0YWdlLCBCVE0gTGF5b3V0IDEsIEJlbmdhbHVydSwgS2FybmF0YWthIDU2MDA2OCwgSW5kaWEiIhogChoSGAoUChIJKYtWmfcUrjsRMBtKwfB0dioQXxICMTU	Bengaluru		15, 95, Hosur Rd, Madiwala, 1st Stage, BTM Layout 1, Bengaluru, Karnataka 560068, India	IN	8:00	23:00		
49.35.105.191	2020-04-08T17:32:47.847Z	18.5196	73.8554	Grocery	d mart								22:37	22:37		
106.206.46.128	2020-04-08T17:36:06.244Z	12.9632751	77.5345909	Pharmacy	Maruthi Medicals​			ChIJe16G7HU-rjsRmJdvMQV3tZ0	Bengaluru	Remco Layout	No. 13, 14, Service Rd, Remco Layout, Hampi Nagar, RPC Layout, Vijayanagar, Bengaluru, Karnataka 560104, India	IN	8:00	22:00		
49.37.196.39	2020-04-08T17:49:37.912Z	13.0410949	80.1989863	Grocery	MPM Departmental Store			ChIJ7TyDc9pmUjoRB9_qKZra6fU	Chennai		No 680, Ramaswamy Salai, Sector 9, K K Nagar, Opposite State Bank Of India, Sector 8, K. K. Nagar, Chennai, Tamil Nadu 600078, India	IN	9:00	1:00		
49.207.49.123	2020-04-08T17:53:43.533Z	13.0382904	77.6680372	Grocery	Nama Mini mart kalkere			ChIJKwF_ibgQrjsRcUDEdCMIMmc	Bengaluru		Om Shakthi Temple Rd, Horamavu Agara, Horamavu, Bengaluru, Karnataka 560016, India	IN	17:30	22:00		
157.45.39.114	2020-04-08T18:08:52.748Z	13.0150981	77.639258	Other	Aroma Shimmers			ChIJl14h_uEWrjsRI7BVwq6amSI	Bengaluru		St Thomas Town, Inasappa Layout, Kammanahalli, Bengaluru, Karnataka 560043, India	IN	11:00	23:00		
27.59.148.173	2020-04-08T18:10:26.793Z	17.491944	78.4063546	Grocery	Ratnadeep Super Market	Social distancing, queues	Basic stock available 	ChIJGVKkzdWRyzsR-4WcFT6P4oc	Hyderabad		SR Estates, Plot No: 21,22,53 & 54, A.S.Raju Nagar, Vivekananda Nagar, Kukatpally, Hyderabad, Telangana 500072, India	IN	10:00	16:00		
106.206.104.127	2020-04-08T18:11:36.087Z	12.9261086	77.5644951	Grocery	Grameena Angadi			ChIJt_mX1IAVrjsRf9yeqQYSRxI	Bengaluru		Siddanna Layout, Banashankari Stage II, Banashankari, Bengaluru, Karnataka 560070, India	IN	10:00	19:00		
1.38.189.78	2020-04-08T18:20:25.484Z	28.56232989	77.24473539	Grocery	Gopala's Dairy			ChIJDyPlcrTjDDkRirTb0mF6NPI	New Delhi	Main Market	C-12, Lala Lajpat Rai Rd, Main Market, Block C, Amar Colony, Lajpat Nagar 4, New Delhi, Delhi 110048, India	India	9:00	21:00		
112.79.88.158	2020-04-08T18:25:49.856Z	12.9719	77.5937	Grocery	Mathrushree Stores								18:00	22:00		
123.201.176.46	2020-04-08T18:27:15.561Z	13.0878	80.2785	Grocery	Big Bazaar 	Delivery man to wear proper protecting cloths 							10:00	14:00		
27.59.144.173	2020-04-08T18:47:22.119Z	17.45822416	78.37099594	Grocery	Ghanshyam super market	Not too crowded. Social distancing 	Decent stock of essentials.	ChIJRfFft8-TyzsRaS0WiMjFdlg	Hyderabad		Aboss Enclave, Hitech City Rd, Sreebagh Colony, Kothaguda, Hyderabad, Telangana 500084, India	India	10:00	16:00		
27.59.144.173	2020-04-08T18:49:12.998Z	17.45815202	78.37112349	Grocery	Ratnadeep Super Market	Allowed only with masks, queues at social distance	Basic essentials stock available 	ChIJO7qfuc-TyzsRpR8xLSZNwtw	Hyderabad	Jains Colony	Minerva Grand, Hitech City Road, Adjacent to Silicon Towers, Kondapur, Jains Colony, Sreebagh Colony, Kothaguda, Hyderabad, Telangana 500084, India	India	10:00	4:00		
27.59.144.173	2020-04-08T18:51:42.926Z	17.49494182	78.40531319	Grocery	Ratnadeep Super Market			ChIJTdAnk-qRyzsRFtsy08-F6yM	Hyderabad		201, Usha Mullapudi Rd, Gayatri Nagar, Bhagya Nagar Colony, Kukatpally, Hyderabad, Telangana 500072, India	India	10:00	16:00		
157.50.250.133	2020-04-08T19:05:01.438Z	13.0878	80.2785	Grocery	Big Bazaar 								10:00	14:00		
157.47.137.67	2020-04-08T19:19:21.343Z	25.4053256	76.0727708	Grocery	टीचर कोलोनी कापरेन			ChIJhdsCBpC_bzkRnxXDO0hQDb8	कापरैन		कापरैन, राजस्थान 323301, भारत	IN	0:48	0:49		
106.200.197.186	2020-04-08T19:22:43.893Z	12.9326843	77.631655	Grocery	Urban Kirana Koramangala	Available on Swiggy 	Very reliable delivery service. No walk in 	ChIJC51k9k8VrjsRf-HAAc3ERlw	Bengaluru		19, Sogo Iris, 1st Floor, Besides Incubex, S.T. Bed, Koramangala 4th Block, Koramangala, Bengaluru, Karnataka 560095, India	IN	7:00	23:00		
36.255.87.183	2020-04-08T19:27:58.912Z	12.9328728	77.6100763	Grocery	Village Hyper market	Queues	All	ChIJ796rjVIUrjsRz1bvhUEeG28	Bengaluru	Tavarekere	#1, Bharthi Plaza, 1st cross, SG Palya Main Rd, Tavarekere, Ramaiah Garden, Kaveri Layout, S.G. Palya, Bengaluru, Karnataka 560029, India	IN	9:00	12:00		
183.87.171.112	2020-04-08T19:33:39.416Z	19.11190899	72.89738779	Other	Tanisha supermarket			ChIJlQYxkwrI5zsRhJ-0geP2FTY	Mumbai		Shop no. D-8 nahar amrit shakti shopping complex chandiavli, MHADA Colony, Chandivali, Powai, Mumbai, Maharashtra 400072, India	India	19:00	16:30		
180.151.147.77	2020-04-08T19:37:49.360Z	19.11190899	72.89738779	Other	Tanisha supermarket			ChIJlQYxkwrI5zsRhJ-0geP2FTY	Mumbai		Shop no. D-8 nahar amrit shakti shopping complex chandiavli, MHADA Colony, Chandivali, Powai, Mumbai, Maharashtra 400072, India	India	19:00	16:30		
182.65.193.85	2020-04-08T19:58:57.422Z	13.0878	80.2785	Grocery	Big Bazaar 								10:00	14:00		
154.20.189.61	2020-04-08T21:30:26.626Z	49.26454135	-123.185496	Grocery	Producelicious	Unknown - small store	Heaps of cheap vegetables, fruits, some eggs, dried beans	ChIJT0NPpf9yhlQRpwuR_ZoRXCU	Vancouver	Kitsilano	3679 W Broadway, Vancouver, BC V6R 2B8, Canada	Canada	8:30	19:30		
157.50.66.97	2020-04-08T22:18:54.114Z	13.0851515	80.2059686	Grocery	Santhosh Super Stores (2nd Avenue)	 		ChIJE1A6ixtkUjoRwJhZb2NkGZ0	Chennai		No C33, 2nd Ave, Anna Nagar West, Anna Nagar, Chennai, Tamil Nadu 600040, India	IN	9:47	9:47		
157.50.66.97	2020-04-08T22:20:35.541Z	13.0875816	80.21031487	Grocery	Ayanar stores			ChIJCZ9hcCJkUjoRMJNZnYJcPKg	Chennai		20, 5th St, Y Block, Anna Nagar, Chennai, Tamil Nadu 600040, India	India	6:44	1:44		
